T,age,education,black,hispanic,married,nodegree,re75,loss_time,legal_issue,Y_cf0,Y_cf1
0,25,12,0,0,1,0,5729.0323,0.36059537,1.131045697,1,1
0,27,17,0,0,0,0,6087.0968,-0.256484849,0.020276274,1,1
0,55,12,0,0,1,0,6266.129,-1.025523337,-1.916658966,1,1
0,20,12,0,0,1,0,7161.2903,-0.255907373,-0.170017696,0,0
0,18,12,0,0,1,0,8056.4516,0.006598739,0.081599895,1,1
0,27,12,0,0,1,0,8235.4839,-1.173418529,-1.501018401,1,1
0,28,16,0,0,1,0,8951.6129,-1.792295821,-1.804612788,1,1
0,36,12,1,0,1,0,8951.6129,-0.850950796,-1.272172298,1,1
0,33,13,1,0,1,0,10741.935,-0.9312145,-1.205596275,1,1
0,36,12,0,0,1,0,10741.935,-1.002237735,-1.181288416,0,0
0,27,13,0,0,1,0,16112.903,-0.806616117,-0.784557665,1,1
0,45,17,0,0,1,0,16112.903,-1.038147331,-0.968353421,1,1
0,45,17,0,0,1,0,16112.903,-2.215881132,-2.377164653,1,1
0,45,17,0,0,1,0,16112.903,-1.29975782,-1.361656434,1,1
0,31,12,0,0,1,0,17903.226,-1.060800818,-1.109161959,0,0
0,34,12,0,0,1,0,17903.226,-1.047582589,-1.185518904,1,1
0,34,12,0,0,1,0,17903.226,-0.704887877,-0.689941334,1,1
0,47,14,0,0,1,0,17903.226,-1.872015481,-2.465796977,1,1
0,35,16,0,0,1,0,19693.548,-1.421748171,-1.461363561,1,1
0,43,17,0,0,1,0,21161.613,-1.691826508,-1.740682525,1,1
0,25,12,1,0,1,0,21483.871,0.444839412,0.698100984,1,1
0,29,15,0,0,0,0,21483.871,-0.941642913,-0.84519835,1,1
0,31,12,0,0,1,0,21483.871,0.024062646,0.771695642,1,1
0,52,12,0,0,1,0,21483.871,-1.475161432,-2.088401286,1,1
0,22,16,0,0,0,0,22558.065,-1.292688604,-1.198275028,1,1
0,53,15,0,0,1,0,24169.355,-1.909660404,-2.254722393,1,1
0,29,17,0,0,1,0,25959.677,-1.916519947,-1.96074943,1,1
0,31,13,0,0,1,0,25959.677,-1.509465167,-1.585296984,1,1
0,35,12,0,0,1,0,26138.71,-0.620148641,-0.430359345,1,1
0,29,16,0,0,1,0,26854.839,-0.860587863,-0.782395497,1,1
0,39,12,0,0,1,0,28645.161,-1.481342274,-1.791524641,1,1
0,37,14,0,0,1,0,32225.806,-1.904646697,-1.988694155,0,0
0,30,14,0,0,1,0,32225.806,-1.127524348,-1.052225088,1,1
0,43,17,0,0,1,0,42251.613,-2.066891577,-2.091131325,1,1
0,32,17,0,0,1,0,46548.387,-1.433497287,-1.378824942,1,1
0,44,12,0,0,1,0,71612.903,-1.245808989,-1.509100079,1,1
0,32,16,0,0,1,0,6910.6452,-2.47681087,-2.425638041,1,1
0,43,12,1,0,1,0,1879.8387,0.861557467,0.768553263,1,1
0,24,12,1,0,0,0,0,2.603028468,3.001751239,1,1
0,22,13,0,0,0,0,0,1.16430162,1.136979998,1,1
0,35,15,0,0,1,0,537.09677,-1.38157682,-1.542820207,0,0
0,26,15,0,0,0,0,1879.8387,-0.336902361,-0.08479255,1,1
0,29,17,0,0,1,0,8951.6129,-1.441118567,-1.353483039,0,0
0,23,12,1,0,0,0,3222.5806,1.530508631,1.804130097,1,1
0,19,12,0,0,1,0,8593.5484,1.55799508,2.082285965,1,1
0,48,16,0,0,1,0,1466.2742,-1.574635892,-1.845159194,1,1
0,48,16,0,0,1,0,1466.2742,-1.928575599,-2.170712283,1,1
0,22,12,1,0,1,0,0,0.86057678,0.754577702,0,0
0,20,12,1,0,0,0,12532.258,0.774625933,0.804489089,1,1
0,24,17,0,0,1,0,0,0.031499877,0.244763851,1,1
0,27,16,0,0,1,0,1253.2258,-0.091436988,0.199656311,1,1
0,21,14,0,0,0,0,2685.4839,-0.257277023,-0.085081825,1,1
0,53,13,0,0,1,0,3938.7097,-0.856862678,-1.520567321,1,1
0,53,13,0,0,1,0,3938.7097,-0.97192086,-1.67585938,1,1
0,53,16,0,0,1,0,0,0.591485753,-0.144680841,1,1
0,22,15,0,0,1,0,5370.9677,1.028617837,1.936924359,1,1
0,21,15,0,0,0,0,9667.7419,-0.710078127,-0.655374367,1,1
0,30,12,0,0,1,0,1790.3226,-0.721040913,-0.849510245,1,1
0,21,12,1,0,0,0,5460.4839,1.682600327,2.215089208,1,1
0,27,16,0,0,1,0,17545.161,-1.173855642,-0.955558319,1,1
0,22,15,0,0,0,0,2864.5161,0.943581008,1.72491534,1,1
0,22,12,1,0,1,0,2470.6452,1.184911901,1.426630726,0,0
0,23,13,0,0,1,0,5370.9677,-0.704871339,-0.685381508,1,1
0,33,12,0,0,1,0,0,1.325542383,1.380510973,1,1
0,24,13,0,0,0,0,3127.6935,0.776287177,1.235502647,1,1
0,20,12,1,0,0,0,4475.8065,1.756890416,2.014065157,1,1
0,22,16,0,0,0,0,23274.194,-0.56938823,-0.311179223,1,1
0,19,12,0,0,1,0,10741.935,0.786615377,1.144039353,0,0
0,22,15,0,0,1,0,17187.097,-0.27116113,-0.200427757,1,1
0,43,14,0,0,1,0,0,1.035415082,0.970996376,1,1
0,39,12,0,0,1,0,7161.2903,-0.566332255,-0.743320187,1,1
0,28,12,1,0,0,0,2864.5161,0.780298844,0.925444893,0,1
0,19,14,0,0,0,0,3222.5806,0.366093514,0.662615424,0,0
0,26,17,0,0,1,0,12532.258,-0.916057243,-0.578226951,1,1
0,18,12,0,0,1,0,11100,-0.465959974,-0.505822896,1,1
0,23,15,0,0,1,0,2506.4516,-0.622148655,-0.432566444,1,1
0,24,12,1,0,0,0,4654.8387,0.857433292,0.997646763,1,1
0,27,12,0,0,1,0,0,1.142094827,1.296424622,1,1
0,29,17,0,0,1,0,15217.742,-0.811550031,-0.945918248,1,1
0,22,12,1,0,0,0,17133.387,1.069412082,1.333703355,1,1
0,27,12,0,0,1,0,254.22581,0.192489392,0.324677718,1,1
0,27,15,0,0,1,0,4654.8387,-2.078012386,-2.17459303,1,1
0,20,12,1,0,0,0,8951.6129,1.608584721,1.857650099,1,1
0,27,12,1,0,1,0,1994.4194,0.887037469,1.175275598,1,1
0,23,12,1,0,1,0,2864.5161,1.88931788,2.578668907,1,1
0,23,12,1,0,1,0,11637.097,0.231798119,0.366421545,1,1
0,22,12,0,0,1,0,15396.774,-0.194301128,-0.065326627,1,1
0,31,12,1,0,1,0,18440.323,-0.068095016,0.012172611,1,1
0,26,17,0,0,0,0,11637.097,-0.411074374,0.00677835,1,1
0,20,12,0,0,1,0,0,1.394084159,1.528726697,1,1
0,30,17,0,0,1,0,4296.7742,-1.370742431,-1.307620446,1,1
0,42,16,0,0,0,0,17903.226,-1.115629036,-1.253020951,1,1
0,21,14,0,0,1,0,9309.6774,-0.552686194,-0.426995398,1,1
0,25,16,0,0,1,0,2954.0323,-1.424437782,-1.409037963,0,0
0,27,15,0,0,1,0,0,0.577965076,0.797866055,0,1
0,26,17,0,0,1,0,19693.548,-1.044529948,-0.892170876,1,1
0,29,16,0,0,1,0,17187.097,-2.146675967,-2.187815123,1,1
0,20,12,0,0,0,0,716.12903,1.053832422,1.32161713,0,0
0,52,12,0,0,1,0,0,0.32065422,-0.881174893,0,0
0,23,17,0,0,0,0,2148.3871,0.074345384,0.352167376,1,1
0,21,14,0,0,1,0,7161.2903,-1.648325807,-1.738040303,1,1
0,24,16,0,0,0,0,8951.6129,-1.243284275,-1.230569982,1,1
0,30,17,0,0,1,0,12084.677,-1.451642631,-1.347844516,1,1
0,25,17,0,0,0,0,17414.468,-0.343676616,-0.032033256,1,1
0,21,12,0,0,1,0,6803.2258,-0.100185296,-0.00221342,1,1
0,28,12,0,0,1,0,10741.935,-0.974944673,-1.113263549,1,1
0,20,12,0,0,1,0,6266.129,1.206414465,1.978614761,1,1
0,36,16,0,0,0,0,4833.871,-1.960778125,-2.149159408,1,1
0,19,12,1,0,0,0,8056.4516,0.055218228,-0.268171429,1,1
0,21,12,1,0,1,0,3043.5484,1.085038407,1.428055964,1,1
0,47,12,0,0,1,0,9513.7742,-1.296910137,-1.867321677,1,1
0,24,16,0,0,1,0,4833.871,-1.76064229,-1.954211121,1,1
0,24,12,1,0,1,0,8951.6129,0.793968448,1.187078897,1,1
0,25,17,0,0,1,0,10562.903,-1.353618098,-1.242058165,1,1
0,21,16,0,0,1,0,10562.903,-1.479713634,-1.520789969,1,1
0,31,12,1,0,1,0,11064.194,-0.724774223,-1.165569218,1,1
0,26,14,0,0,1,0,13427.419,-0.549946649,-0.415313521,1,1
0,22,12,1,0,0,0,10367.758,1.384290728,1.812333782,1,1
0,20,13,1,0,0,0,12532.258,0.874054153,1.087758228,1,1
0,20,13,0,1,1,0,10025.806,1.318930635,2.205657903,1,1
0,27,14,0,0,1,0,0,-0.240097086,-0.113382281,1,1
0,26,12,0,0,0,0,11637.097,-0.904351938,-0.937763499,1,1
0,23,17,0,0,1,0,5370.9677,-1.799110757,-1.827645697,0,0
0,23,12,1,0,0,0,12532.258,0.905085249,1.146582873,1,1
0,22,12,1,0,0,0,4475.8065,1.291795955,1.534843862,0,0
0,21,12,1,0,0,0,11458.065,0.949412371,1.156988463,1,1
0,21,12,0,0,1,0,12532.258,0.014040334,0.242299958,1,1
0,28,14,0,0,1,0,7877.4194,-1.912609155,-1.890679132,1,1
0,27,12,1,0,1,0,0,2.267015728,2.452070825,1,1
0,25,14,0,0,0,0,1790.3226,-0.188178932,-0.037663659,0,0
0,30,12,0,0,1,0,3222.5806,0.199172389,0.469117952,1,1
0,27,13,1,0,1,0,4096.2581,0.353992616,0.575878628,1,1
0,22,13,0,0,0,0,6266.129,0.441147054,0.820829639,1,1
0,23,16,0,0,1,0,14143.548,-1.002113381,-0.95188681,1,1
0,24,12,1,0,1,0,14322.581,0.607970955,0.875319382,1,1
0,19,13,0,0,0,0,15217.742,0.567930093,0.972677646,1,1
0,21,14,0,0,1,0,11407.935,0.122749001,0.350226756,1,1
0,29,17,0,0,1,0,7161.2903,-1.464135664,-1.399581521,1,1
0,27,16,0,0,1,0,11637.097,-1.079021108,-1.001524562,1,1
0,28,15,0,0,1,0,15217.742,-1.406290753,-1.384512106,1,1
0,26,12,0,0,1,0,0,2.164678465,2.396446637,1,1
0,54,12,0,0,1,0,0,0.475352855,-0.986214519,0,0
0,28,15,1,0,0,0,0,2.728652681,2.858962553,1,1
0,27,15,0,0,1,0,10741.935,-1.290585477,-1.260129311,1,1
0,26,13,0,0,0,0,5729.0323,-0.920377273,-1.286238484,1,1
0,21,12,0,0,1,0,7934.7097,-0.016519333,0.137037952,0,0
0,53,14,1,0,1,0,8421.6774,-1.11797828,-1.904533683,1,1
0,21,13,0,0,1,0,12743.516,0.019284794,0.278704453,1,1
0,22,13,0,0,0,0,3759.6774,-0.182977485,-0.144639004,1,1
0,27,16,0,0,0,0,0,0.281846731,0.509290542,0,1
0,37,15,0,1,1,0,179.03226,-1.799270921,-2.248265073,1,1
0,33,13,0,0,0,0,3580.6452,-0.712456698,-0.83617043,1,1
0,19,12,1,0,0,0,3759.6774,-0.125858843,-0.096943153,1,1
0,28,12,0,0,1,0,4475.8065,-1.397023048,-1.672805539,1,1
0,32,12,1,0,1,0,5370.9677,0.518345232,0.727551272,1,1
0,24,12,0,0,0,0,5370.9677,0.724687902,1.224399427,1,1
0,22,12,0,0,0,0,7497.871,0.603360693,0.958972704,1,1
0,20,12,1,0,1,0,8951.6129,0.242457528,0.12972407,1,1
0,23,12,0,0,1,0,8951.6129,-0.317846763,-0.247061457,1,1
0,27,12,1,0,1,0,8951.6129,0.197471099,0.33616054,1,1
0,23,12,1,0,1,0,12532.258,-0.293356851,-0.254808016,1,1
0,19,12,0,1,1,0,12532.258,1.327803324,1.97150211,1,1
0,27,14,0,0,0,0,14322.581,-0.211361416,0.107989786,1,1
0,22,16,0,0,1,0,16112.903,-1.385498258,-1.343449538,1,1
0,42,12,0,0,1,0,16112.903,-1.113558041,-1.431750469,1,1
0,20,13,0,0,0,0,17491.452,0.261808023,0.545988729,1,1
0,29,13,0,0,0,0,0,-0.008504849,-0.477502131,0,0
0,23,12,1,0,1,0,13427.419,0.26384256,0.393099798,1,1
0,19,12,0,0,1,0,9309.6774,-0.367238775,-0.425468032,1,1
0,21,12,1,0,1,0,13092.629,-0.107414789,-0.093541306,1,1
0,26,12,0,0,1,0,13606.452,-0.79074127,-0.793042171,1,1
0,21,16,0,0,0,0,22379.032,0.41979966,0.817850461,1,1
0,24,12,1,0,1,0,15416.468,0.660835415,1.025532467,1,1
0,29,12,0,0,1,0,5908.0645,-0.965673993,-1.008484781,1,1
0,26,12,1,0,1,0,8593.5484,0.622369113,0.981126048,1,1
0,23,14,1,0,1,0,10398.194,0.809462396,1.417085617,1,1
0,25,12,0,0,0,0,9130.6452,0.746222962,1.128405488,1,1
0,21,12,0,0,1,0,5729.0323,0.019576934,0.155436749,1,1
0,25,12,1,0,0,0,6266.129,0.510865387,0.744560288,1,1
0,22,12,0,0,1,0,9939.871,0.265289388,0.56990903,1,1
0,22,12,0,0,1,0,10741.935,-0.000564118,0.221103475,1,1
0,23,12,1,0,1,0,12174.194,0.978916031,1.369863206,1,1
0,18,12,0,0,0,0,14322.581,1.036984072,1.450855581,1,1
0,27,12,1,0,0,0,14322.581,1.300997056,1.778169897,1,1
0,21,12,1,0,0,0,14859.677,0.818805298,0.86289763,1,1
0,25,12,0,0,1,0,16112.903,0.344741927,0.78919002,1,1
0,21,13,0,0,1,0,17903.226,-0.467469832,-0.368206382,1,1
0,27,12,0,0,1,0,44758.065,0.377332164,0.780915164,0,0
0,23,12,0,0,1,0,7161.2903,-0.618915684,-0.636089678,1,1
0,21,12,0,0,1,0,14995.742,0.901976522,1.574367638,1,1
0,23,14,1,0,1,0,12532.258,-0.012615216,0.118891303,1,1
0,23,16,1,0,0,0,16490.661,-0.640950897,-0.707034004,1,1
0,31,17,0,0,1,0,29465.129,-1.945765908,-1.848965078,1,1
0,27,12,1,0,1,0,5370.9677,0.174582466,0.235583915,1,1
0,21,12,1,0,1,0,7161.2903,0.942570021,1.230516872,1,1
0,23,12,1,0,1,0,8271.2903,0.736449549,1.182381408,1,1
0,19,12,0,0,1,0,5550,-0.146011435,-0.182533726,1,1
0,46,12,0,0,1,0,8504.0323,-1.015024144,-1.506348859,1,1
0,24,12,0,0,1,0,2864.5161,1.062620053,1.522050884,1,1
0,20,13,0,1,0,0,0,2.559250386,3.119629916,1,1
0,24,17,0,0,1,0,5370.9677,-1.123830999,-1.044617681,1,1
0,23,12,0,0,1,0,9130.6452,-0.280866739,-0.183853924,1,1
0,34,12,0,0,1,0,9166.4516,-0.838023312,-0.932096577,1,1
0,35,12,0,0,1,0,9313.2581,-0.62928044,-0.699585565,1,1
0,23,12,0,0,0,0,11834.032,-0.282343649,-0.380316894,1,1
0,21,14,1,0,0,0,5370.9677,0.615001849,0.801419792,1,1
0,21,12,0,1,1,0,8772.5806,-0.549916965,-0.906350756,1,1
0,26,12,0,0,1,0,0,1.44404268,1.601892751,1,1
0,23,13,0,0,1,0,8593.5484,-0.127529383,0.120215555,1,1
0,27,12,0,1,1,0,11279.032,-0.44243024,-0.569801098,1,1
0,50,12,0,1,1,0,9846.7742,0.379910505,-0.304238642,1,1
0,27,12,1,0,1,0,0,0.942364296,0.783183325,1,1
0,25,12,0,0,1,0,2685.4839,-0.99468424,-1.192213402,1,1
0,21,12,1,0,1,0,4296.7742,0.950900183,1.208311078,1,1
0,21,13,0,0,1,0,8593.5484,0.20407904,0.482125481,1,1
0,33,12,1,0,0,0,8951.6129,1.619505262,1.90664689,0,0
0,19,12,0,0,1,0,9846.7742,-0.182866282,-0.21991386,1,1
0,20,12,0,0,1,0,10204.839,0.607565923,1.12369665,1,1
0,22,12,1,0,1,0,10741.935,0.512759277,0.718837757,1,1
0,32,12,0,0,1,0,11458.065,-0.972497038,-1.085397511,1,1
0,24,13,0,0,1,0,11458.065,-0.179785981,-0.039396538,1,1
0,29,12,1,0,1,0,12532.258,0.381809198,0.639050819,1,1
0,23,12,1,0,1,0,12532.258,-0.55018685,-0.497450969,1,1
0,26,14,0,0,1,0,13427.419,-0.187901796,0.092452341,1,1
0,20,12,0,0,1,0,13427.419,0.831775048,1.412634933,1,1
0,27,12,1,0,1,0,14322.581,-0.255979788,-0.244804297,1,1
0,24,12,1,0,1,0,14322.581,0.573222167,0.811162527,1,1
0,24,17,0,0,0,0,16112.903,-0.803844374,-0.632915979,1,1
0,21,13,0,0,0,0,16112.903,0.210454965,0.497829797,1,1
0,25,12,1,0,1,0,21483.871,-0.20797901,-0.254130746,1,1
0,30,12,1,0,1,0,25064.516,-0.59619541,-0.704768899,1,1
0,26,12,1,0,0,0,10741.935,0.756045041,0.978477081,1,1
0,22,12,0,0,0,0,14322.581,0.893764565,1.345042219,1,1
0,47,12,0,0,1,0,10523.516,-0.75835705,-1.238676415,1,1
0,22,12,0,0,0,0,15754.839,0.025569963,0.097917583,1,1
0,31,12,1,0,1,0,8951.6129,0.401658464,0.72936145,1,1
0,35,12,0,0,1,0,9309.6774,-2.346778236,-3.087906649,1,1
0,49,12,0,0,1,0,11082.097,-0.34975843,-0.733086721,1,1
0,25,13,1,0,0,0,15396.774,-0.604841372,-0.549685818,1,1
0,23,12,0,0,1,0,10562.903,-0.593570773,-0.529420415,1,1
0,25,17,0,0,1,0,22004.855,-2.121347375,-2.173113367,1,1
0,23,16,0,0,1,0,26854.839,-2.186549588,-2.144365866,1,1
0,34,17,0,0,0,0,7161.2903,-0.822949055,-0.785850776,1,1
0,21,12,0,0,1,0,8056.4516,-0.393228333,-0.42623246,1,1
0,27,12,1,0,0,0,3222.5806,1.072437378,1.305284204,1,1
0,23,12,0,0,1,0,5370.9677,-0.208062385,-0.107163967,1,1
0,23,12,0,0,1,0,7161.2903,0.01921471,0.305644823,1,1
0,32,17,0,0,0,0,7161.2903,-1.325117015,-1.306500109,0,1
0,27,12,1,0,1,0,8951.6129,-0.675604884,-0.77248951,1,1
0,24,12,1,0,0,0,9309.6774,1.41301253,1.84636093,1,1
0,34,12,0,0,1,0,11637.097,-1.202145508,-1.474167044,1,1
0,29,12,0,0,1,0,12532.258,-1.804532372,-2.051068605,1,1
0,28,14,0,0,1,0,13427.419,-1.365855658,-1.371721998,0,0
0,18,12,0,0,0,0,14322.581,1.578462129,2.254497098,1,1
0,20,12,1,0,0,0,16372.5,1.547552879,2.029412321,1,1
0,25,13,0,0,1,0,16739.516,-0.990837214,-1.052504575,1,1
0,23,12,1,0,1,0,20481.29,0.108002553,0.153317177,1,1
0,26,17,0,0,1,0,29182.258,-1.779376659,-1.693729127,1,1
0,24,12,0,0,0,0,15754.839,1.499471995,2.312747142,1,1
0,23,12,0,0,1,0,10204.839,-0.043015761,0.126237583,1,1
0,23,16,0,0,0,0,18798.387,-0.681857688,-0.556025826,1,1
0,26,12,1,0,1,0,1074.1935,1.42743047,1.739594356,1,1
0,46,12,0,0,1,0,7161.2903,-0.840124309,-1.318652506,1,1
0,23,12,1,0,1,0,7812.9677,0.376826264,0.516649039,1,1
0,41,12,0,0,1,0,10741.935,-1.141628287,-1.485586421,1,1
0,19,12,0,0,1,0,14143.548,-0.08388079,-0.013814208,1,1
0,29,12,0,0,1,0,9041.129,-0.715886076,-0.743359812,1,1
0,24,12,1,0,0,0,13069.355,1.341212698,1.638958467,1,1
0,23,12,1,0,0,0,2685.4839,1.184906474,1.410277927,1,1
0,22,12,0,0,1,0,4654.8387,0.424505228,0.653450624,1,1
0,21,12,0,0,0,0,9667.7419,0.393846609,0.6045345,1,1
0,27,12,0,0,1,0,12532.258,-0.608774052,-0.570669565,1,1
0,37,12,0,0,1,0,11372.129,-2.220662895,-2.576442772,1,1
0,44,12,0,0,1,0,7340.3226,-0.608665954,-0.787062907,1,1
0,38,16,0,0,1,0,7877.4194,-1.475065725,-1.484777143,1,1
0,34,12,0,0,1,0,0,1.578743868,1.691201158,1,1
0,49,12,0,0,0,0,0,-0.515748416,-2.59064788,0,0
0,23,12,0,0,1,0,0,2.427221265,2.770679546,1,1
0,28,14,1,0,1,0,0,1.129463085,1.238124504,1,1
0,43,12,0,0,1,0,0,1.320909152,1.295854973,1,1
0,28,16,0,0,0,0,6445.1613,-1.710540837,-1.726879573,0,1
0,29,12,1,0,1,0,9846.7742,0.452211719,0.603260204,1,1
0,53,12,0,0,1,0,9893.3226,-1.558283338,-2.213532464,1,1
0,21,12,0,0,1,0,10204.839,-0.571907136,-0.556859241,1,1
0,24,13,1,0,1,0,10741.935,1.1008981,1.83343826,1,1
0,21,12,0,0,1,0,10741.935,-0.273693109,-0.246411682,1,1
0,24,12,0,0,1,0,11074.935,-0.271204183,-0.197563288,1,1
0,21,12,0,0,0,0,11637.097,0.857958632,1.223957961,1,1
0,23,14,0,0,1,0,11637.097,-0.639110282,-0.488502068,1,1
0,28,12,0,0,1,0,12532.258,-0.613292663,-0.616070042,0,0
0,28,12,0,0,1,0,12532.258,-0.472885567,-0.407723585,0,0
0,25,17,0,0,1,0,12621.774,-0.417930292,0.37031494,1,1
0,23,13,0,0,1,0,13427.419,-0.688159469,-0.632683145,1,1
0,30,12,0,0,1,0,13635.097,-0.730437892,-0.75122953,1,1
0,23,12,0,0,1,0,13785.484,0.177094426,0.564612404,1,1
0,26,12,0,0,1,0,14322.581,-0.003489543,0.198807819,1,1
0,21,12,1,0,1,0,14322.581,1.111657618,1.692574673,1,1
0,26,12,0,0,1,0,14322.581,-0.263800855,-0.039174396,1,1
0,25,12,1,0,1,0,14322.581,-0.466760688,-0.590389164,1,1
0,22,12,0,0,1,0,14465.806,0.847696583,1.375142709,1,1
0,28,16,0,0,1,0,15217.742,-2.164473605,-2.149146468,1,1
0,22,13,1,0,1,0,15217.742,0.35846907,0.558407814,0,1
0,24,16,0,0,1,0,16112.903,-1.840700964,-1.76031871,1,1
0,27,15,1,0,0,0,16744.887,-0.252865776,-0.166992241,1,1
0,19,12,0,0,0,0,19335.484,0.70993718,1.049416026,1,1
0,38,14,0,0,1,0,19693.548,-1.330201134,-1.359581835,0,0
0,38,14,0,0,0,0,21483.871,-0.852194777,-0.983704657,1,1
0,45,12,0,0,1,0,11270.081,-0.138742438,-0.553740008,1,1
0,26,12,1,0,1,0,14150.71,0.371170956,0.714990651,1,1
0,31,16,0,0,1,0,9846.7742,-1.641611753,-1.635089394,1,1
0,25,13,1,0,1,0,13824.871,0.479021289,0.992402627,1,1
0,25,14,0,0,1,0,14322.581,-0.466873493,-0.366684245,1,1
0,22,12,0,0,1,0,16025.177,-0.965420857,-1.265570487,1,1
0,36,12,0,0,1,0,13964.516,-0.792021241,-0.780236239,1,1
0,27,12,0,0,1,0,14322.581,-0.268845602,-0.091311849,1,1
0,33,12,0,0,1,0,16112.903,-1.141711872,-1.269612573,1,1
0,27,12,0,0,1,0,23274.194,0.078742179,0.330826597,1,1
0,30,12,1,0,1,0,10741.935,-0.096360868,-0.093720675,1,1
0,46,12,0,0,1,0,11637.097,-0.978218603,-1.442515867,1,1
0,23,14,0,0,1,0,12532.258,-0.990522685,-0.931470764,1,1
0,25,16,0,0,1,0,13606.452,-1.37194564,-1.312540471,1,1
0,27,14,0,0,1,0,16829.032,-1.838242063,-1.882912532,1,1
0,49,16,0,0,1,0,12353.226,-2.152345586,-2.693449284,1,1
0,22,12,0,0,1,0,12532.258,0.780745913,1.203913557,1,1
0,28,16,0,0,1,0,21483.871,-1.919722579,-2.021038189,1,1
0,24,12,1,0,1,0,19693.548,-0.481148558,-0.554227979,1,1
0,37,17,1,0,1,0,1306.9355,-2.486182363,-2.732411895,1,1
0,22,13,0,0,0,0,12532.258,-0.410236495,-0.310643857,1,1
0,23,17,0,0,0,0,14322.581,-1.819536387,-1.949785041,1,1
0,23,12,1,0,0,0,14322.581,1.880535746,2.444676016,1,1
0,26,12,0,0,1,0,14322.581,-0.05686213,0.093165407,1,1
0,22,12,0,0,0,0,16112.903,-0.173794016,-0.218722433,1,1
0,31,14,0,0,1,0,17724.194,-0.176400042,-0.051991012,1,1
0,31,14,0,0,1,0,17724.194,-0.816237233,-0.701764193,1,1
0,54,12,0,0,1,0,17894.274,-1.169938248,-1.864426115,1,1
0,25,16,1,0,1,0,18261.29,-2.376273992,-2.76670975,1,1
0,28,12,1,0,1,0,19693.548,1.261244835,1.990394877,1,1
0,19,13,0,0,1,0,19693.548,-1.029495612,-1.443918375,1,1
0,26,17,0,0,1,0,25064.516,-2.367997628,-2.351376701,1,1
0,28,12,0,0,1,0,7161.2903,0.063011605,0.262747943,1,1
0,20,12,0,0,1,0,2363.2258,2.010212754,2.65965662,1,1
0,26,12,0,0,1,0,11100,0.186363287,0.347794684,1,1
0,25,17,0,0,1,0,22379.032,-1.291004785,-1.126231759,1,1
0,24,12,0,0,1,0,13964.516,-0.120056077,0.115376975,1,1
0,22,12,0,0,1,0,8951.6129,0.227555131,0.632977113,1,1
0,27,17,0,0,1,0,10741.935,-1.175623804,-1.120552412,1,1
0,26,12,0,0,1,0,12174.194,-0.437224838,-0.339748493,1,1
0,27,12,1,0,1,0,12353.226,0.185431919,0.323353501,1,1
0,19,12,0,0,1,0,12532.258,-0.034940852,0.054035272,1,1
0,29,17,0,0,1,0,19693.548,-2.107666278,-2.051953916,0,0
0,20,12,0,0,1,0,8772.5806,-0.215534619,-0.168542953,1,1
0,25,12,0,0,1,0,14202.629,-1.520428119,-1.97468523,1,1
0,29,16,0,0,1,0,5370.9677,-1.466910398,-1.447200263,1,1
0,23,14,0,0,0,0,12174.194,-0.859048515,-0.774987964,1,1
0,28,12,0,0,1,0,12532.258,-1.433978464,-1.659223744,1,1
0,30,14,0,0,1,0,14322.581,-1.18741976,-1.15997915,1,1
0,26,16,1,0,1,0,19693.548,-0.048356204,0.219361229,1,1
0,24,12,0,1,1,0,16470.968,0.505305058,1.002645423,1,1
0,22,12,1,0,1,0,13427.419,-0.540185324,-0.707219418,1,1
0,27,12,0,0,1,0,15833.613,-1.200991107,-1.511911252,1,1
0,22,12,1,0,1,0,17903.226,1.035303879,1.522614377,1,1
0,42,13,0,0,1,0,0,-0.156019952,-0.759896345,1,1
0,22,12,1,0,1,0,0,1.550163054,1.655232544,1,1
0,47,12,0,0,1,0,0,1.076085172,0.584601055,1,1
0,26,12,0,0,1,0,716.12903,-0.562025707,-0.683694342,1,1
0,21,12,0,0,1,0,3222.5806,0.18079022,0.370124496,1,1
0,25,16,0,0,0,0,6042.3387,-1.591030112,-1.842890242,0,0
0,25,12,1,0,1,0,8235.4839,0.002139371,-0.026541366,1,1
0,23,12,0,0,0,0,10741.935,0.480837402,0.762712242,1,1
0,33,12,1,0,0,0,11100,-0.698094381,-0.935579062,1,1
0,55,16,1,0,1,0,11995.161,-0.978047383,-1.511698748,1,1
0,47,12,1,0,1,0,12433.79,-0.385748254,-1.089201598,1,1
0,20,12,1,0,1,0,12532.258,1.028262734,1.366723352,1,1
0,26,12,1,0,1,0,12532.258,0.347703685,0.526001163,1,1
0,31,12,0,0,1,0,12532.258,-0.15412003,0.091049666,1,1
0,30,12,0,0,1,0,12532.258,-0.73696898,-0.761177096,1,1
0,21,12,1,0,0,0,13339.694,0.832946046,1.027860233,1,1
0,28,17,0,0,1,0,13427.419,-1.538760524,-1.490925809,1,1
0,24,12,0,0,1,0,13427.419,-0.081998167,0.117898275,1,1
0,28,12,0,0,1,0,13606.452,-0.706435148,-0.691424785,1,1
0,23,12,0,0,0,0,14322.581,0.208011258,0.413068804,1,1
0,35,12,0,0,0,0,15038.71,-0.971191226,-1.141133467,1,1
0,27,14,0,0,1,0,15217.742,-1.459033943,-1.595160014,1,1
0,23,12,0,0,1,0,15754.839,-1.200705789,-1.558517016,1,1
